"year","la_name","school_type","perm_physical_pupils","perm_physical_adult","perm_verbal_pupil","perm_verbal_adult","perm_bullying","perm_racist_abuse","perm_sexual_misconduct","perm_drug_alcohol","perm_damage","perm_theft","perm_persistent_disruptive","perm_other","fixed_physical_pupils","fixed_physical_adult","fixed_verbal_pupil","fixed_verbal_adult","fixed_bullying","fixed_racist_abuse","fixed_sexual_misconduct","fixed_drug_alcohol","fixed_damage","fixed_theft","fixed_persistent_disruptive","fixed_other"
"200607","Gateshead","Special","0","0","0","0","0","0","0","0","0","0","0","0","x","7","0","3","0","0","0","0","0","0","3","x"
"200607","Newcastle upon Tyne","Total","8.44444","9.22222","4.22222","6.33333","x","0","0","x","0","x","28.3889","3.16667","360","78","70","349","29","21","17","36","18","31","388","194"
"200607","Newcastle upon Tyne","State-funded primary","0","5","0","0","0","0","0","0","0","0","x","0","32","26","4","13","x","3","4","0","3","0","48","20"
"200607","Newcastle upon Tyne","State-funded secondary","8.44444","4.22222","4.22222","6.33333","x","0","0","x","0","x","26.3889","3.16667","320","50","65","329","28","18","10","36","15","31","335","173"
"200607","Newcastle upon Tyne","Special","0","0","0","0","0","0","0","0","0","0","x","0","8","x","x","7","0","0","3","0","0","0","5","x"
"200607","North Tyneside","Total","0","0","0","0","0","0","0","0","0","0","0","x","133","55","33","188","13","5","13","20","54","20","131","172"
"200607","North Tyneside","State-funded primary","0","0","0","0","0","0","0","0","0","0","0","0","15","8","8","20","0","0","0","0","x","x","26","x"
"200607","North Tyneside","State-funded secondary","0","0","0","0","0","0","0","0","0","0","0","x","92","24","22","163","10","4","12","18","48","19","89","170"
"200607","North Tyneside","Special","0","0","0","0","0","0","0","0","0","0","0","0","26","23","3","5","3","x","x","x","4","0","16","x"
"200607","South Tyneside","Total","x","0","0","0","0","0","0","x","0","0","5.2","5.2","157","26","52","366","14","7","14","10","20","19","149","239"
"200607","South Tyneside","State-funded primary","0","0","0","0","0","0","0","0","0","0","0","0","0","x","0","0","0","0","x","0","0","0","3","x"
"200607","South Tyneside","State-funded secondary","x","0","0","0","0","0","0","x","0","0","5.2","5.2","157","23","52","362","14","7","13","10","20","19","140","238"
"200607","South Tyneside","Special","0","0","0","0","0","0","0","0","0","0","0","0","0","x","0","4","0","0","0","0","0","0","6","0"
"200607","Sunderland","Total","x","x","x","x","0","0","0","0","0","0","5","x","270","67","39","253","9","11","9","22","30","17","236","306"
"200607","Sunderland","State-funded primary","x","0","x","0","0","0","0","0","0","0","x","0","56","21","14","36","x","x","x","x","x","5","90","10"
"200607","Sunderland","State-funded secondary","x","x","x","x","0","0","0","0","0","0","3","x","209","38","25","188","5","9","5","20","27","10","139","292"
"200607","Sunderland","Special","0","0","0","0","0","0","0","0","0","0","0","0","5","8","0","29","x","x","x","x","x","x","7","4"
"200607","Bath and North East Somerset","Total","3","x","0","5","x","0","0","0","0","0","5","x","296","67","74","411","41","14","9","63","52","42","561","105"
"200607","Bath and North East Somerset","State-funded primary","0","x","0","0","0","0","0","0","0","0","0","0","27","25","8","22","0","0","0","0","x","0","26","6"
"200607","Bath and North East Somerset","State-funded secondary","3","0","0","5","x","0","0","0","0","0","5","x","256","17","54","343","33","13","8","51","42","42","459","87"
"200607","Bath and North East Somerset","Special","0","0","0","0","0","0","0","0","0","0","0","0","13","25","12","46","8","x","x","12","9","0","76","12"
"200607","Bristol City of","Total","5.53333","10.7333","0","x","0","0","0","x","0","0","9.06667","9.73333","797","240","174","824","48","38","22","76","160","59","1226","641"
"200607","Bristol City of","State-funded primary","0","x","0","x","0","0","0","0","0","0","0","x","239","108","60","145","8","11","x","0","20","5","346","86"
"200607","Bristol City of","State-funded secondary","5.53333","10.0667","0","0","0","0","0","x","0","0","9.06667","9.06667","532","67","104","641","32","27","19","71","125","50","806","454"
"200607","Bristol City of","Special","0","0","0","0","0","0","0","0","0","0","0","0","26","65","10","38","8","0","x","5","15","4","74","101"
"200607","North Somerset","Total","4.33333","0","0","x","0","0","x","4.33333","x","0","0","0","239","31","43","202","20","11","5","39","31","46","145","195"
"200607","North Somerset","State-funded primary","0","0","0","0","0","0","0","0","0","0","0","0","53","15","9","9","x","x","0","0","x","3","23","3"
"200607","North Somerset","State-funded secondary","4.33333","0","0","x","0","0","x","4.33333","x","0","0","0","181","12","34","192","19","10","5","39","29","43","120","187"
"200607","North Somerset","Special","0","0","0","0","0","0","0","0","0","0","0","0","5","4","0","x","0","0","0","0","x","0","x","5"
"200607","South Gloucestershire","Total","9.14286","5.28571","x","13.4286","0","0","0","x","x","0","5.42857","8","392","73","108","660","23","22","4","32","83","36","469","435"
"200607","South Gloucestershire","State-funded primary","0","x","0","x","0","0","0","0","0","0","x","0","79","31","19","42","3","x","0","0","4","0","70","16"
"200607","South Gloucestershire","State-funded secondary","9.14286","x","x","11.4286","0","0","0","x","x","0","3.42857","8","303","36","86","600","20","20","4","32","79","36","396","419"
"200607","South Gloucestershire","Special","0","x","0","0","0","0","0","0","0","0","x","0","10","6","3","18","0","0","0","0","0","0","3","0"
"200607","Hartlepool","Total","x","x","0","0","0","0","0","0","0","0","x","0","109","26","24","94","5","7","16","5","16","9","100","43"
"200607","Hartlepool","State-funded primary","0","0","0","0","0","0","0","0","0","0","0","0","14","7","4","4","x","0","0","0","0","0","4","x"
"200607","Hartlepool","State-funded secondary","x","x","0","0","0","0","0","0","0","0","x","0","95","18","20","90","4","7","16","5","16","9","96","41"
"200607","Hartlepool","Special","0","0","0","0","0","0","0","0","0","0","0","0","0","x","0","0","0","0","0","0","0","0","0","0"
"200607","Middlesbrough","Total","x","4.5","x","4","0","0","x","x","0","0","15.5","9.5","215","52","38","328","28","12","8","18","63","16","430","316"
"200607","Middlesbrough","State-funded primary","0","x","x","0","0","0","x","0","0","0","x","x","19","8","9","25","x","x","0","0","x","x","24","5"
"200607","Middlesbrough","State-funded secondary","x","3.5","x","4","0","0","0","x","0","0","12.5","7.5","189","41","26","300","27","11","8","18","62","15","399","311"
"200607","Middlesbrough","Special","0","0","0","0","0","0","0","0","0","0","x","0","7","3","3","3","0","0","0","0","0","0","7","0"
"200607","Redcar and Cleveland","Total","x","3.94118","0","0","0","0","0","7.35294","x","x","7.35294","x","234","59","40","291","13","18","9","39","37","25","259","190"
"200607","Redcar and Cleveland","State-funded primary","0","x","0","0","0","0","0","0","0","0","0","0","6","11","x","5","0","0","0","0","0","0","25","0"
"200607","Redcar and Cleveland","State-funded secondary","x","x","0","0","0","0","0","7.35294","x","x","7.35294","x","209","31","35","282","13","18","9","38","33","25","232","189"
"200607","Redcar and Cleveland","Special","0","0","0","0","0","0","0","0","0","0","0","0","19","17","3","4","0","0","0","x","4","0","x","x"
"200607","Stockton-on-Tees","Total","0","x","x","x","0","0","0","0","0","0","5","x","212","62","36","337","29","11","14","25","41","28","261","134"
"200607","Stockton-on-Tees","State-funded primary","0","0","0","0","0","0","0","0","0","0","0","0","11","9","x","7","x","0","x","0","x","0","27","x"
"200607","Stockton-on-Tees","State-funded secondary","0","x","x","x","0","0","0","0","0","0","5","x","178","42","30","293","28","9","11","25","28","27","197","124"
"200607","Stockton-on-Tees","Special","0","0","0","0","0","0","0","0","0","0","0","0","23","11","4","37","0","x","x","0","12","x","37","8"
"200607","Kingston upon Hull City of","Total","12.5179","11.3179","x","10.0205","0","x","0","x","x","0","12.2256","x","259","183","88","538","22","36","18","44","78","14","435","230"
"200607","Kingston upon Hull City of","State-funded primary","4.8","3.6","0","x","0","0","0","0","0","0","x","x","48","65","22","64","0","3","0","0","6","x","71","27"
"200607","Kingston upon Hull City of","State-funded secondary","7.71795","7.71795","x","8.82051","0","x","0","x","x","0","11.0256","x","198","104","59","466","22","33","17","32","63","13","355","197"
"200607","Kingston upon Hull City of","Special","0","0","0","0","0","0","0","0","0","0","0","0","13","14","7","8","0","0","x","12","9","0","9","6"
"200607","East Riding of Yorkshire","Total","x","0","0","3.15","0","0","0","3.15","0","x","10.45","x","681","124","114","815","30","18","35","105","65","79","1440","752"
"200607","East Riding of Yorkshire","State-funded primary","0","0","0","0","0","0","0","0","0","0","0","0","39","53","20","63","x","3","x","0","4","0","114","19"
"200607","East Riding of Yorkshire","State-funded secondary","x","0","0","3.15","0","0","0","3.15","0","x","9.45","x","642","71","94","752","28","15","34","105","61","79","1322","733"
"200607","East Riding of Yorkshire","Special","0","0","0","0","0","0","0","0","0","0","x","0","0","0","0","0","0","0","0","0","0","0","4","0"
"200607","North East Lincolnshire","Total","0","3","0","5","x","0","0","0","0","x","8","5","197","73","39","258","18","8","23","17","51","13","280","367"
"200607","North East Lincolnshire","State-funded primary","0","x","0","x","0","0","0","0","0","0","0","0","27","37","9","15","0","0","0","0","x","0","49","5"
"200607","North East Lincolnshire","State-funded secondary","0","x","0","4","x","0","0","0","0","x","8","5","166","34","28","242","18","8","23","17","48","13","229","361"
"200607","North East Lincolnshire","Special","0","0","0","0","0","0","0","0","0","0","0","0","4","x","x","x","0","0","0","0","x","0","x","x"
"200607","North Lincolnshire","Total","0","0","0","0","0","0","0","x","0","0","0","0","219","40","27","261","19","3","10","26","34","13","483","275"
"200607","North Lincolnshire","State-funded primary","0","0","0","0","0","0","0","0","0","0","0","0","53","23","11","31","3","0","0","0","6","x","104","11"
"200607","North Lincolnshire","State-funded secondary","0","0","0","0","0","0","0","x","0","0","0","0","158","12","16","230","16","3","10","26","28","11","369","264"
"200607","North Lincolnshire","Special","0","0","0","0","0","0","0","0","0","0","0","0","8","5","0","0","0","0","0","0","0","0","10","0"
"200607","North Yorkshire","Total","9.89474","x","x","9.82456","x","0","x","8.84211","x","x","21.3684","x","528","138","145","867","55","20","49","170","98","103","1094","280"
"200607","North Yorkshire","State-funded primary","4","0","0","0","0","0","0","0","x","0","x","0","70","52","19","23","0","0","x","x","6","0","127","x"
"200607","North Yorkshire","State-funded secondary","5.89474","x","x","9.82456","x","0","x","8.84211","x","x","16.7018","x","454","62","124","835","50","20","48","165","92","102","949","274"
"200607","North Yorkshire","Special","0","0","0","0","0","0","0","0","0","0","x","0","4","24","x","9","5","0","0","3","0","x","18","4"
"200607","York","Total","8.20732","x","4.02439","5.36585","0","0","0","0","x","0","21.4634","14.7561","206","55","94","231","20","14","7","16","38","36","351","202"
"200607","York","State-funded primary","x","x","0","0","0","0","0","0","0","0","0","0","36","32","27","20","x","x","0","0","4","x","57","10"
"200607","York","State-funded secondary","6.70732","x","4.02439","5.36585","0","0","0","0","x","0","21.4634","14.7561","169","22","66","207","18","13","7","16","34","35","294","192"
"200607","York","Special","0","0","0","0","0","0","0","0","0","0","0","0","x","x","x","4","0","0","0","0","0","0","0","0"
"200607","Bedfordshire (Pre LGR 2009)","Total","7.3913","7.3913","x","7.18841","x","0","x","x","x","x","24.2609","8.08696","500","142","85","539","45","22","15","55","89","95","633","571"
"200607","Bedfordshire (Pre LGR 2009)","State-funded primary","x","0","0","0","0","0","0","0","0","0","0","0","27","34","7","9","0","0","0","0","x","0","45","29"
"200607","Bedfordshire (Pre LGR 2009)","State-funded secondary","5.3913","5.3913","x","7.18841","x","0","x","x","x","x","24.2609","8.08696","462","88","74","521","43","21","15","52","82","95","566","518"
"200607","Bedfordshire (Pre LGR 2009)","Special","0","x","0","0","0","0","0","0","0","0","0","0","11","20","4","9","x","x","0","3","6","0","22","24"
"200607","Luton","Total","3.64286","3.64286","x","x","0","0","x","x","0","x","0","x","277","84","36","225","22","13","7","5","18","33","145","306"
"200607","Luton","State-funded primary","0","0","0","0","0","0","0","0","0","0","0","0","52","53","7","29","x","0","x","0","x","x","55","14"
"200607","Luton","State-funded secondary","3.64286","3.64286","x","x","0","0","x","x","0","x","0","x","225","31","29","195","20","13","6","5","16","31","90","290"
"200607","Luton","Special","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","x","0","0","0","0","0","0","0","x"
"200607","Buckinghamshire","Total","10.1154","3.15385","x","x","0","0","0","x","x","0","8.03846","x","658","116","129","633","67","87","31","131","141","121","487","710"
"200607","Buckinghamshire","State-funded primary","x","0","0","0","0","0","0","0","0","0","x","0","61","33","14","30","3","x","x","0","3","3","85","8"
"200607","Buckinghamshire","State-funded secondary","8.61538","x","x","x","0","0","0","x","x","0","7.53846","x","529","34","104","573","48","52","27","124","132","118","352","609"
"200607","Buckinghamshire","Special","x","x","0","0","0","0","0","0","0","0","0","0","68","49","11","30","16","33","x","7","6","0","50","93"
"200607","Milton Keynes","Total","8.59136","x","3.47508","7.04485","0","x","x","x","0","4.09302","8.99668","15.8488","344","73","76","378","27","12","10","58","37","65","331","456"
"200607","Milton Keynes","State-funded primary","x","x","x","x","0","x","0","0","0","0","x","0","43","39","13","34","x","0","x","0","7","x","66","19"
"200607","Milton Keynes","State-funded secondary","7.16279","x","x","5.11628","0","0","x","x","0","4.09302","6.13953","15.3488","297","21","59","331","20","11","9","57","25","62","248","431"
"200607","Milton Keynes","Special","0","0","0","x","0","0","0","0","0","0","0","x","4","13","4","13","6","x","0","x","5","x","17","6"
"200607","Derbyshire","Total","20.2727","24.1818","8.10606","13.1667","0","x","x","3.04545","0","4.06061","37.4697","44.6667","921","327","133","1133","80","54","28","85","116","79","989","1417"
"200607","Derbyshire","State-funded primary","x","12","0","x","0","0","0","0","0","0","6","0","217","161","25","131","19","3","3","0","15","6","394","53"
"200607","Derbyshire","State-funded secondary","18.2727","12.1818","7.10606","11.1667","0","x","x","3.04545","0","4.06061","31.4697","44.6667","655","105","107","981","55","43","25","85","92","66","558","1327"
"200607","Derbyshire","Special","0","0","x","0","0","0","0","0","0","0","0","0","49","61","x","21","6","8","0","0","9","7","37","37"
"200607","Derby","Total","19.1223","4.46809","x","7.14894","x","0","x","x","0","0","31.9894","19.6596","270","95","49","242","55","28","13","11","50","52","358","474"
"200607","Derby","State-funded primary","x","0","0","0","0","0","x","0","0","0","x","0","82","52","10","25","8","3","3","0","10","0","85","13"
"200607","Derby","State-funded secondary","17.8723","4.46809","x","7.14894","x","0","x","x","0","0","29.4894","19.6596","175","37","32","203","47","22","9","11","35","52","264","454"
"200607","Derby","Special","0","0","0","0","0","0","0","0","0","0","0","0","13","6","7","14","0","3","x","0","5","0","9","7"
"200607","Dorset","Total","x","x","x","x","0","0","0","0","0","0","4.54545","x","498","76","98","514","41","14","13","104","96","109","533","400"
"200607","Dorset","State-funded primary","0","x","0","0","0","0","0","0","0","0","0","0","30","36","13","36","0","x","x","x","x","0","46","7"
"200607","Dorset","State-funded secondary","x","x","x","x","0","0","0","0","0","0","4.54545","x","461","39","84","475","41","12","12","103","93","109","484","393"
"200607","Dorset","Special","0","0","0","0","0","0","0","0","0","0","0","0","7","x","x","3","0","0","0","0","x","0","3","0"
"200607","Poole","Total","3.33333","x","x","x","0","0","0","0","0","0","8.5","0","255","133","103","600","17","11","16","31","53","20","713","133"
"200607","Poole","State-funded primary","0","0","0","0","0","0","0","0","0","0","x","0","96","55","14","45","x","7","4","0","4","3","96","5"
"200607","Poole","State-funded secondary","3.33333","x","x","x","0","0","0","0","0","0","7.5","0","141","23","86","541","14","4","12","31","48","17","589","128"
"200607","Poole","Special","0","0","0","0","0","0","0","0","0","0","0","0","18","55","3","14","x","0","0","0","x","0","28","0"
"200607","Bournemouth","Total","0","x","x","x","0","0","0","5.76471","x","x","0","x","198","76","25","247","14","13","4","55","30","22","237","99"
"200607","Bournemouth","State-funded primary","0","0","x","0","0","0","0","0","0","0","0","0","45","28","13","23","x","0","x","0","8","x","74","4"
"200607","Bournemouth","State-funded secondary","0","x","x","x","0","0","0","5.76471","x","x","0","x","153","40","12","224","12","13","3","55","20","21","163","95"
"200607","Bournemouth","Special","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","x","0","0","0"
"200607","Durham","Total","19.7632","20.8026","3.97368","8.90789","0","x","x","x","x","3.96053","20.7895","11.8553","744","164","148","890","56","31","35","90","91","75","1011","1017"
"200607","Durham","State-funded primary","x","6","x","x","0","0","0","0","x","x","5","x","118","68","19","66","14","5","7","0","7","x","143","33"
"200607","Durham","State-funded secondary","17.7632","14.8026","x","6.90789","0","x","x","x","0","x","15.7895","10.8553","591","51","112","758","41","26","25","89","69","73","819","938"
"200607","Durham","Special","0","0","0","x","0","0","0","0","0","0","0","0","35","45","17","66","x","0","3","x","15","0","49","46"
"200607","Darlington","Total","x","x","3.91667","10.4444","0","0","x","x","0","0","19.5833","6.52778","209","61","80","390","12","4","8","20","65","25","679","199"
"200607","Darlington","State-funded primary","0","0","0","0","0","0","0","0","0","0","0","0","34","32","7","25","x","0","0","0","x","0","39","8"
"200607","Darlington","State-funded secondary","x","x","3.91667","10.4444","0","0","x","x","0","0","19.5833","6.52778","168","17","69","335","10","4","8","20","62","25","617","187"
"200607","Darlington","Special","0","0","0","0","0","0","0","0","0","0","0","0","7","12","4","30","x","0","0","0","x","0","23","4"
"200607","East Sussex","Total","8.70143","10.472","x","4.23729","0","0","0","x","0","0","23.2595","12.7875","974","230","169","1194","60","44","31","95","113","98","1343","1596"
"200607","East Sussex","State-funded primary","x","3.69231","0","0","0","0","0","0","0","0","4.61538","x","203","121","55","117","4","5","5","0","13","6","289","122"
"200607","East Sussex","State-funded secondary","5.9322","6.77966","x","4.23729","0","0","0","x","0","0","18.6441","11.8644","729","59","103","1020","45","32","24","94","83","91","1014","1408"
"200607","East Sussex","Special","0","0","0","0","0","0","0","0","0","0","0","0","42","50","11","57","11","7","x","x","17","x","40","66"
"200607","Brighton and Hove","Total","3.52941","x","x","3.52941","0","0","x","0","0","0","6.29412","x","404","134","94","806","27","39","20","66","71","41","754","217"
"200607","Brighton and Hove","State-funded primary","0","0","0","0","0","0","x","0","0","0","x","0","84","56","18","71","0","x","x","x","8","6","134","17"
"200607","Brighton and Hove","State-funded secondary","3.52941","x","x","3.52941","0","0","0","0","0","0","5.29412","x","303","55","60","706","22","34","18","64","56","35","600","193"
"200607","Brighton and Hove","Special","0","x","0","0","0","0","0","0","0","0","0","0","17","23","16","29","5","3","0","x","7","0","20","7"
"200607","Hampshire","Total","27.3327","16.6634","5.42553","21.7021","x","0","x","x","x","4.34043","68.6634","16.2766","2353","396","564","3027","154","118","87","242","280","266","3287","926"
"200607","Hampshire","State-funded primary","3.54545","4.72727","0","0","0","0","0","0","0","0","4.72727","0","265","157","49","154","5","7","6","0","25","3","424","59"
"200607","Hampshire","State-funded secondary","22.7872","11.9362","5.42553","21.7021","x","0","x","x","x","4.34043","62.9362","16.2766","2026","175","502","2813","120","107","77","241","236","261","2793","845"
"200607","Hampshire","Special","x","0","0","0","0","0","0","0","0","0","x","0","62","64","13","60","29","4","4","x","19","x","70","22"
"200607","Portsmouth","Total","x","x","0","0","0","0","0","0","0","0","x","x","495","137","111","515","33","21","11","10","51","29","443","378"
"200607","Portsmouth","State-funded primary","0","0","0","0","0","0","0","0","0","0","0","0","124","76","35","73","7","x","x","0","4","0","96","14"
"200607","Portsmouth","State-funded secondary","x","x","0","0","0","0","0","0","0","0","x","x","340","44","74","408","17","20","4","10","42","26","337","363"
"200607","Portsmouth","Special","0","0","0","0","0","0","0","0","0","0","0","0","31","17","x","34","9","0","5","0","5","3","10","x"
"200607","Southampton","Total","x","x","x","6.24638","0","0","0","x","x","x","8.85507","7.82609","840","197","128","1042","55","36","10","65","86","63","806","488"
"200607","Southampton","State-funded primary","0","0","x","x","0","0","0","0","0","0","x","0","115","83","23","42","9","x","0","0","13","x","144","30"
"200607","Southampton","State-funded secondary","x","x","0","3.91304","0","0","0","x","x","x","6.52174","7.82609","716","93","101","965","42","33","10","64","63","61","652","455"
"200607","Southampton","Special","0","0","0","0","0","0","0","0","0","0","0","0","9","21","4","35","4","x","0","x","10","0","10","3"
"200607","Leicestershire","Total","26","14","5","12","x","0","5","8","4","0","23","10","947","132","200","1076","68","53","47","112","139","117","1310","514"
"200607","Leicestershire","State-funded primary","4","6","3","0","0","0","x","0","0","0","x","0","80","47","31","31","9","4","0","x","7","4","114","9"
"200607","Leicestershire","State-funded secondary","22","8","x","12","x","0","4","8","4","0","22","10","864","75","169","1043","59","49","46","111","130","113","1192","498"
"200607","Leicestershire","Special","0","0","0","0","0","0","0","0","0","0","0","0","3","10","0","x","0","0","x","0","x","0","4","7"
"200607","Leicester","Total","13","11","x","4","x","0","x","x","0","x","9","12","586","206","90","606","38","21","38","26","78","45","549","448"
"200607","Leicester","State-funded primary","x","0","0","0","0","0","0","0","0","0","0","0","132","83","16","46","3","6","4","x","6","3","93","10"
"200607","Leicester","State-funded secondary","12","11","x","4","x","0","x","x","0","x","9","12","429","73","73","532","35","15","34","25","70","42","453","423"
"200607","Leicester","Special","0","0","0","0","0","0","0","0","0","0","0","0","25","50","x","28","0","0","0","0","x","0","3","15"
"200607","Rutland","Total","0","x","0","x","0","0","0","0","0","0","x","0","19","x","13","32","3","x","x","15","3","16","29","11"
"200607","Rutland","State-funded primary","0","0","0","0","0","0","0","0","0","0","0","0","x","0","3","x","0","0","0","0","0","0","x","0"
"200607","Rutland","State-funded secondary","0","x","0","x","0","0","0","0","0","0","x","0","18","x","10","30","3","x","x","15","3","16","28","11"
"200607","Staffordshire","Total","15.7195","17.9874","6.34138","19.1453","x","x","x","4.14679","x","6.22018","52.8044","10.3303","1165","137","189","1225","96","65","43","150","151","135","1199","646"
"200607","Staffordshire","State-funded primary","x","3.47368","x","4.63158","0","x","0","0","0","0","9.26316","0","120","32","25","51","4","4","x","x","11","3","139","23"
"200607","Staffordshire","State-funded secondary","11.4037","14.5138","5.18349","14.5138","x","0","x","4.14679","x","6.22018","43.5413","9.33028","1018","70","158","1159","88","60","39","149","129","132","1045","612"
"200607","Staffordshire","Special","x","0","0","0","0","0","0","0","0","0","0","x","27","35","6","15","4","x","3","0","11","0","15","11"
"200607","Stoke-on-Trent","Total","7.21429","6.14286","x","x","0","3.10714","0","x","0","0","8.21429","6.21429","341","112","62","412","18","23","22","19","48","21","398","279"
"200607","Stoke-on-Trent","State-funded primary","x","x","0","0","0","0","0","0","0","0","x","0","68","35","10","37","0","0","x","0","10","4","63","11"
"200607","Stoke-on-Trent","State-funded secondary","6.21429","4.14286","x","x","0","3.10714","0","x","0","0","6.21429","6.21429","256","60","47","354","14","23","19","18","35","17","291","258"
"200607","Stoke-on-Trent","Special","0","0","0","0","0","0","0","0","0","0","0","0","17","17","5","21","4","0","x","x","3","0","44","10"
"200607","Wiltshire","Total","7.22222","4.22222","3.11111","5.22222","0","0","x","7.38889","3.16667","x","33.3889","3.16667","683","137","185","796","49","42","50","187","112","57","1151","200"
"200607","Wiltshire","State-funded primary","3","0","x","x","0","0","x","0","0","0","7","0","87","65","23","55","4","x","6","0","5","3","120","13"
"200607","Wiltshire","State-funded secondary","4.22222","4.22222","x","4.22222","0","0","0","7.38889","3.16667","x","26.3889","3.16667","587","66","161","728","45","39","44","187","106","54","1020","166"
"200607","Wiltshire","Special","0","0","0","0","0","0","0","0","0","0","0","0","9","6","x","13","0","x","0","0","x","0","11","21"
"200607","Swindon","Total","8.29412","3","x","x","0","0","0","0","x","3.82353","12.7647","3.64706","339","86","85","327","39","17","10","22","82","28","703","197"
"200607","Swindon","State-funded primary","0","x","0","0","0","0","0","0","0","0","0","0","38","25","11","33","0","0","0","0","x","0","45","4"
"200607","Swindon","State-funded secondary","8.29412","x","x","x","0","0","0","0","x","3.82353","12.7647","3.64706","240","20","60","259","27","8","10","22","68","27","573","192"
"200607","Swindon","Special","0","x","0","0","0","0","0","0","0","0","0","0","61","41","14","35","12","9","0","0","12","x","85","x"
"200607","Bracknell Forest","Total","x","4","x","4","0","0","0","0","x","0","14","0","125","28","24","155","x","5","3","19","11","20","292","19"
"200607","Bracknell Forest","State-funded primary","0","0","0","0","0","0","0","0","0","0","x","0","4","6","5","x","0","0","0","0","0","0","10","3"
"200607","Bracknell Forest","State-funded secondary","x","4","x","4","0","0","0","0","x","0","12","0","120","21","19","153","x","5","3","19","11","20","282","16"
"200607","Bracknell Forest","Special","0","0","0","0","0","0","0","0","0","0","0","0","x","x","0","0","0","0","0","0","0","0","0","0"
"200607","Windsor and Maidenhead","Total","5","x","3","x","0","0","0","x","0","x","15","9","163","27","33","178","23","10","10","9","22","23","219","100"
"200607","Windsor and Maidenhead","State-funded primary","0","0","0","0","0","0","0","0","0","0","x","0","15","8","x","6","0","x","x","0","x","0","16","6"
"200607","Windsor and Maidenhead","State-funded secondary","5","x","3","x","0","0","0","x","0","x","13","8","137","13","31","171","23","9","9","9","20","22","201","91"
"200607","Windsor and Maidenhead","Special","0","0","0","0","0","0","0","0","0","0","x","x","11","6","x","x","0","0","0","0","x","x","x","3"
"200607","West Berkshire","Total","6.11905","x","x","x","0","0","0","5.28571","3.17143","0","20.919","x","140","46","68","260","12","4","8","37","23","46","380","172"
"200607","West Berkshire","State-funded primary","x","x","x","x","0","0","0","0","0","0","x","0","23","29","x","21","x","0","0","0","x","x","28","12"
"200607","West Berkshire","State-funded secondary","5.28571","x","0","0","0","0","0","5.28571","3.17143","0","20.0857","x","117","15","67","239","10","4","8","37","21","44","352","160"
"200607","West Berkshire","Special","0","0","0","0","0","0","0","0","0","0","0","0","0","x","0","0","0","0","0","0","0","0","0","0"
"200607","Reading","Total","x","0","0","x","x","0","0","x","0","0","4","5","146","38","21","182","11","x","x","3","7","15","199","101"
"200607","Reading","State-funded primary","0","0","0","0","0","0","0","0","0","0","0","0","50","24","10","19","x","x","x","0","x","0","76","12"
"200607","Reading","State-funded secondary","0","0","0","x","x","0","0","x","0","0","4","3","85","7","11","160","9","0","0","3","4","15","112","82"
"200607","Reading","Special","x","0","0","0","0","0","0","0","0","0","0","x","11","7","0","3","0","0","0","0","x","0","11","7"
"200607","Slough","Total","3","3","0","0","0","0","0","0","x","x","4","3","86","44","13","76","20","3","x","4","24","22","53","235"
"200607","Slough","State-funded primary","x","0","0","0","0","0","0","0","x","0","0","0","40","22","4","18","3","3","0","0","x","0","22","6"
"200607","Slough","State-funded secondary","x","x","0","0","0","0","0","0","0","x","4","3","43","17","9","50","17","0","x","4","22","22","31","229"
"200607","Slough","Special","0","x","0","0","0","0","0","0","0","0","0","0","3","5","0","8","0","0","0","0","0","0","0","0"
"200607","Wokingham","Total","4","5","0","5","0","0","0","x","x","x","8","7","175","53","31","238","23","10","x","20","31","27","215","168"
"200607","Wokingham","State-funded primary","0","x","0","0","0","0","0","0","0","0","0","0","11","20","7","8","x","0","0","0","x","0","11","4"
"200607","Wokingham","State-funded secondary","4","x","0","5","0","0","0","x","0","x","5","6","152","19","21","219","19","5","x","19","27","24","163","157"
"200607","Wokingham","Special","0","x","0","0","0","0","0","0","x","0","3","x","12","14","3","11","x","5","0","x","3","3","41","7"
"200607","Cambridgeshire","Total","0","0","0","x","0","0","0","x","0","0","x","x","625","114","88","640","42","37","23","72","69","93","538","714"
"200607","Cambridgeshire","State-funded primary","0","0","0","0","0","0","0","0","0","0","0","0","90","65","9","32","x","5","0","x","5","x","149","15"
"200607","Cambridgeshire","State-funded secondary","0","0","0","x","0","0","0","x","0","0","x","x","531","40","78","605","40","32","23","71","63","91","388","698"
"200607","Cambridgeshire","Special","0","0","0","0","0","0","0","0","0","0","0","0","4","9","x","3","0","0","0","0","x","0","x","x"
"200607","Peterborough","Total","4.70588","4.70588","x","x","3.17647","x","0","x","0","0","18.8235","4.70588","349","39","46","214","16","22","12","21","25","26","358","169"
"200607","Peterborough","State-funded primary","0","0","0","0","x","0","0","0","0","0","0","0","21","10","x","10","x","x","x","0","x","x","23","x"
"200607","Peterborough","State-funded secondary","4.70588","4.70588","x","x","x","x","0","x","0","0","18.8235","4.70588","327","28","44","204","13","21","10","21","23","25","335","167"
"200607","Peterborough","Special","0","0","0","0","0","0","0","0","0","0","0","0","x","x","0","0","x","0","0","0","x","0","0","0"
